postalcode	city	community	identifer	usercount
12067	Stockholm	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	74
12068	Stockholm	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	56
12069	Stockholm	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	68
12070	Stockholm	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	121
12071	Stockholm	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	134
12079	Stockholm	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	84
12130	Enskededalen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	97
12131	Enskededalen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	79
12132	Enskededalen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	160
12133	Enskededalen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	85
12134	Enskededalen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	84
12135	Johanneshov	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	61
12136	Johanneshov	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	155
12137	Johanneshov	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	106
12138	Johanneshov	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	131
12139	Johanneshov	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	127
12140	Johanneshov	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	85
12143	Johanneshov	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	123
12144	Johanneshov	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	90
12145	Johanneshov	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	118
12146	Johanneshov	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	139
12147	Johanneshov	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	133
12148	Johanneshov	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	114
12149	Johanneshov	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	110
12150	Johanneshov	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	118
12151	Johanneshov	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	61
12152	Johanneshov	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	77
12153	Johanneshov	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	63
12154	Johanneshov	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	87
12155	Johanneshov	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	82
12156	Johanneshov	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	61
12231	Enskede	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	22
12232	Enskede	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	70
12233	Enskede	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	29
12234	Enskede	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	139
12237	Enskede	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	48
12238	Enskede	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	36
12239	Enskede	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	42
12240	Enskede	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	56
12241	Enskede	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	89
12242	Enskede	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	122
12243	Enskede	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	34
12244	Enskede	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	86
12245	Enskede	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	72
12246	Enskede	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	101
12247	Enskede	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	54
12248	Enskede	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	93
12249	Enskede	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	45
12260	Enskede	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	49
12262	Enskede	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	61
12263	Enskede	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	114
12264	Enskede	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	37
12265	Enskede	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	15
12266	Enskede	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	83
12331	Farsta	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	76
12332	Farsta	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	45
12333	Farsta	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	41
12334	Farsta	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	37
12341	Farsta	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	54
12342	Farsta	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	83
12343	Farsta	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	80
12344	Farsta	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	71
12346	Farsta	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	62
12347	Farsta	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	13
12348	Farsta	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	77
12349	Farsta	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	51
12350	Farsta	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	87
12352	Farsta	Huddinge	557d0db7-5acb-4760-a10f-8c9293f215e3	39
12353	Farsta	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	33
12354	Farsta	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	57
12355	Farsta	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	59
12356	Sköndal	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	1
12356	Farsta	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	29
12357	Farsta	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	41
12358	Farsta	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	48
12359	Farsta	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	43
12360	Farsta	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	73
12361	Farsta	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	47
12363	Farsta	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	21
12363	Farsta	Huddinge	557d0db7-5acb-4760-a10f-8c9293f215e3	1
12371	Farsta	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	48
12372	Farsta	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	34
12373	Farsta	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	32
12430	Bandhagen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	20
12431	Bandhagen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	81
12432	Bandhagen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	127
12433	Bandhagen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	91
12450	Bandhagen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	81
12451	Bandhagen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	28
12452	Bandhagen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	66
12453	Bandhagen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	49
12454	Bandhagen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	42
12455	Bandhagen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	98
12456	Bandhagen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	44
12457	Bandhagen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	87
12458	Södertälje	Södertälje	f2e69d3d-4e7d-4ceb-ac03-a33bb32eb571	1
12458	Bandhagen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	116
12459	Bandhagen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	3
12461	Bandhagen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	56
12462	Bandhagen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	89
12463	Bandhagen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	39
12464	Bandhagen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	68
12465	Bandhagen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	21
12466	Bandhagen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	46
12467	Bandhagen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	36
12470	Bandhagen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	93
12471	Bandhagen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	77
12472	Bandhagen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	45
12473	Bandhagen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	61
12474	Bandhagen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	50
12475	Bandhagen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	46
12476	Bandhagen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	41
12530	Älvsjö	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	43
12531	Älvsjö	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	59
12532	Älvsjö	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	41
12533	Älvsjö	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	82
12534	Älvsjö	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	68
12535	Älvsjö	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	47
12540	Älvsjö	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	80
12541	Älvsjö	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	36
12542	Älvsjö	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	63
12543	Älvsjö	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	38
12544	Älvsjö	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	45
12545	Älvsjö	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	21
12546	Älvsjö	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	6
12551	Älvsjö	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	33
12552	Älvsjö	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	38
12553	Älvsjö	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	48
12554	Älvsjö	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	41
12555	Älvsjö	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	26
12556	Älvsjö	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	63
12557	Älvsjö	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	39
12558	Älvsjö	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	40
12559	Älvsjö	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	52
12560	Bromma	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	1
12560	Älvsjö	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	44
12570	Älvsjö	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	41
12571	Älvsjö	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	53
12572	Älvsjö	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	74
12573	Älvsjö	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	82
12574	Älvsjö	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	107
12626	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	82
12628	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	195
12629	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	81
12631	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	87
12632	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	132
12633	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	69
12634	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	134
12635	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	221
12636	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	158
12637	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	129
12638	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	92
12639	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	85
12640	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	29
12641	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	12
12642	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	110
12647	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	122
12648	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	110
12649	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	115
12649	Uppsala	Uppsala	88b38fcc-4645-49a4-a2d3-d9a3c2098f65	1
12650	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	160
12651	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	88
12652	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	120
12653	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	146
12654	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	82
12655	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	52
12677	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	32
12678	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	64
12679	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	22
12730	Skärholmen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	55
12731	Skärholmen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	52
12732	Skärholmen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	72
12733	Skärholmen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	11
12734	Skärholmen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	38
12735	Skärholmen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	1
12736	Skärholmen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	33
12737	Skärholmen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	97
12738	Skärholmen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	47
12740	Skärholmen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	51
12741	Skärholmen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	50
12742	Skärholmen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	44
12743	Skärholmen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	51
12744	Skärholmen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	47
12745	Skärholmen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	37
12746	Skärholmen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	32
12747	Skärholmen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	28
12748	Skärholmen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	3
12749	Skärholmen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	32
12751	Stockholm	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	1
12751	Skärholmen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	27
12751	None	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	6
12755	Skärholmen	Huddinge	557d0db7-5acb-4760-a10f-8c9293f215e3	6
12760	Skärholmen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	66
12761	Skärholmen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	59
12830	Skarpnäck	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	16
12831	Skarpnäck	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	44
12832	Skarpnäck	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	65
12833	Skarpnäck	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	60
12834	Skarpnäck	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	64
12835	Skarpnäck	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	56
12836	Skarpnäck	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	31
12838	Skarpnäck	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	68
12839	Skarpnäck	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	13
12841	Bagarmossen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	53
12842	Bagarmossen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	48
12843	Bagarmossen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	67
12844	Bagarmossen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	58
12845	Bagarmossen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	68
12846	Bagarmossen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	72
12847	Bagarmossen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	54
12848	Bagarmossen	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	34
12862	Sköndal	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	39
12863	Sköndal	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	28
12864	Sköndal	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	15
12865	Sköndal	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	1
12866	Sköndal	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	94
12867	Sköndal	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	77
12868	Sköndal	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	70
12869	Sköndal	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	38
12930	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	95
12931	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	114
12932	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	93
12933	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	149
12934	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	134
12935	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	62
12936	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	51
12937	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	50
12938	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	34
12939	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	87
12940	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	66
12941	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	44
12942	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	58
12943	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	16
12944	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	61
12945	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	59
12946	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	53
12947	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	45
12948	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	74
12949	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	150
12950	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	75
12951	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	64
12952	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	99
12953	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	84
12954	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	92
12955	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	43
12956	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	42
12957	Hägersten	Stockholm	75a78d85-7469-4eb9-98cf-785f09134fee	190
13033	Gällnöby	Värmdö	0a04ef41-b94b-42f1-a858-80f98c8f7f54	4
13034	Skälvik	Värmdö	0a04ef41-b94b-42f1-a858-80f98c8f7f54	2
13038	Runmarö	Värmdö	0a04ef41-b94b-42f1-a858-80f98c8f7f54	6
13039	Sandhamn	Värmdö	0a04ef41-b94b-42f1-a858-80f98c8f7f54	2
13042	Stavsudda	Värmdö	0a04ef41-b94b-42f1-a858-80f98c8f7f54	1
13043	Möja	Värmdö	0a04ef41-b94b-42f1-a858-80f98c8f7f54	1
13055	Ornö	Haninge	1da6d701-55ed-4fcc-b8e4-f045488734fc	9
13056	Utö	Haninge	1da6d701-55ed-4fcc-b8e4-f045488734fc	4
13131	Nacka	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	147
13132	Nacka	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	72
13133	Nacka	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	63
13134	Nacka	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	90
13135	Nacka	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	74
13136	Nacka	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	96
13137	Nacka	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	85
13138	Nacka	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	91
13139	Nacka	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	39
13140	Nacka	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	61
13141	Nacka	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	77
13142	Nacka	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	60
13144	Nacka	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	82
13145	Nacka	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	51
13146	Nacka	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	79
13147	Nacka	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	93
13148	Nacka	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	79
13149	Nacka	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	29
13150	Saltsjö-duvnäs	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	95
13152	Nacka Strand	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	38
13153	Nacka	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	33
13155	Nacka	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	35
13160	Nacka	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	32
13161	Nacka	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	72
13165	Nacka	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	78
13171	Nacka	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	52
13172	Nacka	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	133
13230	Saltsjö-boo	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	56
13231	Saltsjö-boo	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	31
13232	Saltsjö-boo	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	83
13233	Saltsjö-boo	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	80
13234	Saltsjö-boo	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	41
13235	Saltsjö-boo	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	94
13236	Saltsjö-boo	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	94
13237	Saltsjö-boo	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	88
13238	Saltsjö-boo	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	1
13239	Saltsjö-boo	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	58
13240	Saltsjö-boo	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	38
13241	Saltsjö-boo	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	38
13242	Saltsjö-boo	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	65
13243	Saltsjö-boo	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	41
13244	Saltsjö-boo	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	49
13245	Saltsjö-boo	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	67
13246	Saltsjö-boo	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	63
13247	Saltsjö-boo	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	36
13248	Saltsjö-boo	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	46
13249	Saltsjö-boo	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	14
13252	Saltsjö-boo	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	29
13331	Saltsjöbaden	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	33
13332	Saltsjöbaden	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	16
13333	Saltsjöbaden	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	49
13334	Saltsjöbaden	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	60
13335	Saltsjöbaden	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	60
13336	Saltsjöbaden	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	96
13337	Saltsjöbaden	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	31
13338	Saltsjöbaden	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	83
13339	Saltsjöbaden	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	4
13341	Saltsjöbaden	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	52
13342	Saltsjöbaden	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	33
13343	Saltsjöbaden	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	54
13344	Saltsjöbaden	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	29
13349	Saltsjöbaden	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	1
13431	Gustavsberg	Värmdö	0a04ef41-b94b-42f1-a858-80f98c8f7f54	39
13432	Gustavsberg	Värmdö	0a04ef41-b94b-42f1-a858-80f98c8f7f54	27
13432	Gustavsberg	Nacka	438b8c9b-fb25-4257-8b9b-232674fd5091	1
13433	Gustavsberg	Värmdö	0a04ef41-b94b-42f1-a858-80f98c8f7f54	5
13434	Gustavsberg	Värmdö	0a04ef41-b94b-42f1-a858-80f98c8f7f54	23
13435	Gustavsberg	Värmdö	0a04ef41-b94b-42f1-a858-80f98c8f7f54	43
13436	Gustavsberg	Värmdö	0a04ef41-b94b-42f1-a858-80f98c8f7f54	31
13437	Gustavsberg	Värmdö	0a04ef41-b94b-42f1-a858-80f98c8f7f54	49
13438	Gustavsberg	Värmdö	0a04ef41-b94b-42f1-a858-80f98c8f7f54	23
